"player_id";"last_known_name";"last_known_tag";"affiliation";"server";"enemy";"date_last_known";"discord";"city";"discord_server";"last_city";"last_seen_by";"enemy_updated";"updated_by";"history";"additional";"player_image"
"8087167";"_ACES_";"PHAK [ex-EA13]";"ArmiaKrajowa / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";"Brussels Vice Building Minister";;;;;"09/05/2022 00:00:00";"[MUSC]_ACES_ - PHAK / R2 - PHAK - PH Family / PH Family Coalition - Allies";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8087452";"Commander8087452";"PhAK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8089337";"Hans_walter";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8091229";"Commander8091229";"PhAK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8096053";"skrap";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8101261";"Kildar69";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8101275";"Cmdr36";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8104288";"大眼熊貓";"PHAK [ex-WD/L]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WD/L - LEGION / WD,SV COALITION / ALLIES:WD FAMILY, AAA, SVWO, Ashy / SMALL ALLIANCE WITHOUT PREVIOUS DATA ABOUT ITS PLAYERS";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8104526";"4LF4TURK";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8108249";"aanndrrees";"PHAK [ex-WDWw]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"07/05/2022 00:00:00";"WDWw - WodinsWarriors / ALLIES: WDCG, WDW2, WDW3, WDTR, FWrr, PACB, 101a, 101D, ASGARD, P2W, SNOW, GOP, WDw8, WDw9";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8109183";"MagadaLena";"PHAK";"ArmiaKrajowa / PH FAMILY / NO PRIOR DATA BEFORE THIS UPDATE";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"10/05/2022 00:00:00";"*** ATTENTION *** NOTIFIED MUSC-minimie [ID 7674973], GAVE ITS CONFORMITY AND RESPONDS FOR THEM.-";"*** ATTENTION *** NOTIFIED MUSC-minimie [ID 7674973], GAVE ITS CONFORMITY AND RESPONDS FOR THEM.-";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8109279";"Kornelitto1985";"PhaK [R4]";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8114645";"SergeantPred";"Phak";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8114814";"فياض1990";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";"CHANGE HIS NAME TO ""Faiyadh93""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8115861";"J@mesBond";"PHAK [ex-OP-1]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"25/5/2022 @ ";"JamesB#3181";"Florence Arms Minister";"PHAK / EA";;;;"02/05/2022 00:00:00";"PHAK / R2 - PHAK - PH Family / PH Family Coalition - Allies";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8118762";"stefi11";"PHAK [ex-WDEA /OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8122396";"Krzysiek1916";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8127593";"Bobbelsche";"PHAK [ex-WDEA/OPEA][R4]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";"Plymouth Arms Minister";;;;;"30/04/2022 00:00:00";"Bobbel_AK - PHAK / R3 - PHAK - PH Family / PH Family Coalition - Allies";"CHANGE HIS NAME TO ""Bobbel_AK""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8128012";"MegaRattle";"Phak";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8128119";"Panther987";"PHAK [ex-OPSA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"OPSA [R4] - FIRE / FAMILY: OP / OP-1 SECONDARY ALLIANCE / ALLIES: SPO, VNDP, UN";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8137349";"RAF78";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8144064";"Gebson";"PHAK [ex-OP-1]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";"Krakow Building Minister";;;;;"30/04/2022 00:00:00";"PHAK / R3 - PHAK - PH Family / PH Family Coalition - Allies";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8144183";"Captainchaos1";"PHAK [ex-~DS~/WDSY/OPAS/SYN]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"08/05/2022 00:00:00";"~DS~ [ex-WDSY/OPAS/SYN] - HitSquad / PH FAMILY /";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8262365";"Bullweih";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8643173";"CmdrGroot";"PHAK [ex-ANGELS]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"ANGELS - ANGELS PLAYER ORIGINALLY";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8702342";"HansAK";"PHAK [ex-SVWO/AK69][R4]";"A-TEAM / [FAMILY] PH-BE4R-PHAK [ALLIES] BERX-AAA1-AAA5-AAA6-AAA7-ASHY-#WAR";"17";"NAP";"22/05/22";"Not on Discord";"Warsaw Arms Minister";;;;;"02/06/2022 00:00:00";"PHAK / R4 - PHAK - PH Family / PH Family Coalition - Allies - HansAK - PHAK [ex-SVWO/AK69][R4] - ArmiaKrajowa / PH FAMILY /";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8715196";"Kropeczka-PL";"PHAK [ex-AK69][R4]";"ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";"17";"NAP";"22/05/22";"Not on Discord";;;;;;;;;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8749633";"Sanqi";"Phak";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8840670";"Sandra.";"PHAK [ex-AK69]";"ArmiaKrajowa / PH FAMILY /";"19";"NAP";"22/05/22";"Not on Discord";;;;;;"08/05/2022 00:00:00";"AK69 - ArmiaKrajowa / FAMILY: 69 FAMILY / ALLIES:DA FAMILY,UN FAMILY / SUB ALLIANCE:@POL";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8914952";"Gregory91";"PHAK [ex-SVWO/AK69][R4]";"ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";"17";"NAP";"22/05/22";"Not on Discord";;;;;;;;;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8915020";"grek40";"PHAK [ex-BW69]";"ArmiaKrajowa / PH FAMILY / ";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";"grek40_AK - PhAK - PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8917698";"Zukol";"PHAK [ex-AK69][R4]";"ArmiaKrajowa / PH FAMILY / ";"17";"NAP";"30/5/2022 @ ";"Żukol#4460";"Copenhagen Vice Resource Minister";"PHAK / Armia Krajowa -AK-";;;;;"KSiEGOWY#GROM#AK - PHAK / R4 - PHAK - PH Family / PH Family Coalition - AlliesZuKoL*AK* - SVWO - Brotherhood / FAMILY: ALL SVS / ACADEMY: SVwo";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8927676";"SilverMoon";"PHaK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"30/04/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8939082";"CzesiuFarmer";"Phak [ex-PHAK/AK69]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"PHAK [ex-AK69] - ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8958952";"Bonus.";"PHAK [ex-AK69][R4]";"ArmiaKrajowa / PH FAMILY / ";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"30/04/2022 00:00:00";"Bonus_AK - PHaK [R4] - PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8959998";"PresidentAK";"PHAK [ex-SVWO/AK69][R4]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"23/5/2022 @ ";"PresidentAK#4161";"Warsaw Dep Supreme Commander";"PHAK / Armia Krajowa -AK-";;;;"01/05/2022 00:00:00";"w0it_GromHilda - PHAK / R3 - PHAK - PH Family / PH Family Coalition - Allies";"CHANGE HIS NAME TO ""w0it_AK""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8982439";"JB123";"PHAK [ex-OPEA][R4]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"19/6/2022 @ 9:11:9";"JB123#4436";"Bristol Dep Supreme Commander";"PHAK / EA";;;;"30/04/2022 00:00";"PHAK / R4 - PHAK - PH Family / PH Family Coalition - Allies";;"https://media.giphy.com/media/EKDGlXqALQUOQ/giphy.gif"
"8987105";"Buhhh-AK-";"PHAK [ex-SVWO/AK69][R5]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"14/6/2022 @ ";"NaBUHodomozor#5004";"Warsaw Supreme Commander";"PHAK / Armia Krajowa -AK-";;;;"30/04/2022 00:00:00";"NaBUHodomozor#AK - PHAK / R5 - PHAK - PH Family / PH Family Coalition - Allies";"CHANGE HIS NAME TO ""NaBUHodomozor#AK""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8990975";"Camaro72";"PHAK [ex-AK69]";"ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";"17";"NAP";"22/05/22";"Not on Discord";;;;;;;" - Camaro_AK - 6GG - POLISH SPEAKING OR FLAG ALLIANCE / SVAK FAMILY";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8997006";"wred";"PHAK [ex-AK69]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"PHAK [ex-AK69] - ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9019456";"Tommio";"PHAK [ex-AK69]";"ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";"17";"NAP";"22/05/22";"Not on Discord";;;;;;;;;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9047212";"Lesiugda";"PHAK [ex-AIC]";"ArmiaKrajowa / PH FAMILY / ";"17";"NAP";"6/6/2022 @ 1";"Lesiugda#9038";;"PHAK / Armia Krajowa -AK-";;;;;" - Lesiugda_%%AK%% - 6GG - POLISH SPEAKING OR FLAG ALLIANCE / SVAK FAMILY";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9057699";"Cichy_Zabójca";"PHAK [ex-AK69]";"ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";"17";"NAP";"22/05/22";"Not on Discord";;;;;;;" - _Abrakadabra_AK - SVWO - Brotherhood / FAMILY: ALL SVS / ACADEMY: SVwo";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9057788";"cmdr77";"PHAK [ex-AK69]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";"Riga Vice Resource Minister";;;;;"02/05/2022 00:00:00";"GROM_cmdr77_AK - PHAK / R2 - PHAK - PH Family / PH Family Coalition - Allies";"CHANGE HIS NAME TO ""GROM_cmdr77_AK""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9094322";"Terminator420";"PHaK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"30/04/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9098838";"TuranPL";"Phak [ex-PHAK/AK69]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"19";"NAP";"22/05/22";"Not on Discord";;;;;;;" - Turan-AK-PL - SVWO - Brotherhood / FAMILY: ALL SVS / ACADEMY: SVwo";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9135878";"zbujnik14";"PHAK [ex-AK69]";"ArmiaKrajowa / PH FAMILY /";"19";"NAP";"22/05/22";"Not on Discord";;;;;;"08-045-2022";"AK69 - ArmiaKrajowa / FAMILY: 69 FAMILY / ALLIES:DA FAMILY,UN FAMILY / SUB ALLIANCE:@POL";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9161567";"najemnik";"PHAK [ex-AK69]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"PHAK [ex-AK69] - ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9168969";"ErykooAK";"PHAK [ex-SVWO/AK69][R4]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";"Brussels Defense Minister";;;;;"30/04/2022 00:00:00";"Erykoo(GROM)AK - PHAK / R4 - PHAK - PH Family / PH Family Coalition - Allies";"CHANGE HIS NAME TO ""Erykoo(GROM)AK""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9180863";"*Kenzo*AK*";"PHAK [ex-SVWO/AK69][R4]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";"Brussels Dep Supreme Commander";;;;;"30/04/2022 00:00:00";"*Kenzo*AK*(GROM) - PHAK / R3 - PHAK - PH Family / PH Family Coalition - Allies";"CHANGE HIS NAME TO ""*Kenzo*AK*(GROM)""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9257773";"HolzhackerV2";"phak [ex-EA59]";"WDEA / FILLER ALLIANCE WDEA";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"30/04/2022 00:00:00";"EA59 - WDEA / FILLER ALLIANCE WDEA";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9342975";"Venom72";"PHAK [ex-AK69]";"ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";"17";"NAP";"22/05/22";"Not on Discord";;;;;;;;;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9365922";"Tonidue";"phak";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"30/04/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9499292";"MoC";"PHAK [ex-~DS~/SVUF]";"ArmiaKrajowa / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"~DS~ [ex-SVUF] - HitSquad / PH FAMILY /";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9653789";"Eisenmangel";"PhAK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9677763";"Cichociemny1100";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9690908";"LoNe";"PHAK [ex-WDEA [ex-WDWw]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"07/05/2022 00:00:00";"WDEA [ex-WDWw] - European_Army / SUPPOSED ALLY OF WD";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9835225";"Serkan1";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9874257";"Mr.CherrySen.";"phak";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"30/04/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"9938781";"Sahnigreinlöten";"phak [ex-WDEA/op29/OPEA]";"WDEA FILLING ALLIANCE";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"30/04/2022 00:00:00";"WDEA [ex-(op29) OPEA] - WDEA FILLING ALLIANCE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
